loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,address
20000.0, 60 months,20.99,540.96,E,E4,Manager,10+ years,MORTGAGE,148500.0,Source Verified,Sep-2014,Fully Paid,debt_consolidation,Debt consolidation,9.41,Dec-1990,19.0,0.0,10854.0,99.6,58.0,f,INDIVIDUAL,9.0,0.0,"PSC 8061, Box 3215
APO AE 30723"
14000.0, 36 months,11.99,464.94,B,B3,Customer service manager,10+ years,MORTGAGE,75000.0,Not Verified,Dec-2013,Charged Off,debt_consolidation,Bill consolidation,22.54,May-1992,10.0,0.0,1486.0,16.5,22.0,w,INDIVIDUAL,5.0,0.0,"015 Sharp Coves
Joyville, DE 11650"
8875.0, 36 months,14.09,303.72,B,B5,,,MORTGAGE,25460.0,Verified,Apr-2013,Charged Off,debt_consolidation,Console Pmt.,27.29,Oct-1993,11.0,0.0,4290.0,51.1,34.0,f,INDIVIDUAL,0.0,0.0,"902 Williams Garden Apt. 712
Josephstad, LA 93700"
2000.0, 36 months,21.15,75.51,E,E2,Fidelity Investments,< 1 year,RENT,40000.0,Verified,Jul-2013,Fully Paid,moving,Moving Expenses,30.57,Jun-2003,7.0,0.0,7761.0,82.6,16.0,f,INDIVIDUAL,0.0,0.0,"Unit 5245 Box 7874
DPO AA 00813"
14000.0, 36 months,11.14,459.28,B,B2,Harris Corp,9 years,MORTGAGE,125000.0,Not Verified,Jan-2013,Fully Paid,debt_consolidation,Debt,18.19,Dec-1991,13.0,0.0,25178.0,72.8,38.0,f,INDIVIDUAL,4.0,0.0,"PSC 1378, Box 1605
APO AA 00813"
12800.0, 36 months,10.99,419.0,B,B4,Geologist,3 years,MORTGAGE,90000.0,Source Verified,Jul-2015,Fully Paid,major_purchase,Major purchase,14.75,Oct-2002,15.0,0.0,10927.0,86.0,21.0,w,INDIVIDUAL,1.0,0.0,"USCGC Green
FPO AA 22690"
16000.0, 36 months,7.62,498.59,A,A3,"BDO USA, LLP",7 years,RENT,105000.0,Verified,Jan-2013,Fully Paid,debt_consolidation,Personal,4.86,Dec-2005,5.0,0.0,14471.0,71.3,9.0,f,INDIVIDUAL,0.0,0.0,"8487 Valdez Cliffs
Port Kevinhaven, FL 05113"
15200.0, 60 months,15.99,369.56,D,D2,Marketing Manager,< 1 year,RENT,38000.0,Not Verified,Jan-2015,Fully Paid,debt_consolidation,Debt consolidation,23.09,Aug-2006,10.0,0.0,14251.0,49.1,17.0,w,INDIVIDUAL,2.0,0.0,"08804 Alvarez Drive
Fernandoville, NH 30723"
10000.0, 36 months,14.09,342.22,B,B5,The Hershey company,10+ years,RENT,65000.0,Not Verified,Sep-2012,Charged Off,debt_consolidation,Debt consolidation,22.01,Feb-1988,5.0,0.0,13407.0,67.4,12.0,f,INDIVIDUAL,0.0,0.0,"889 Jamie Turnpike
Robinsonport, NC 86630"
30000.0, 60 months,22.47,836.61,E,E5,Department of Homeland Security,10+ years,RENT,95334.0,Verified,Aug-2012,Charged Off,debt_consolidation,Debt consolidation,11.71,May-1997,11.0,0.0,26378.0,84.0,15.0,f,INDIVIDUAL,0.0,0.0,"426 Allen Corner
North Matthewstad, NH 48052"
23000.0, 36 months,11.14,754.52,B,B2,,,OWN,60000.0,Verified,Jun-2013,Fully Paid,credit_card,Credit card refinace,20.8,Apr-1983,7.0,0.0,10654.0,74.0,26.0,f,INDIVIDUAL,3.0,0.0,"USS Reese
FPO AE 00813"
10000.0, 36 months,19.04,366.78,F,F3,Johnson & Johnson,10+ years,RENT,96000.0,Verified,Apr-2010,Fully Paid,debt_consolidation,FRESH START - NO MORE DEBT,20.77,Jan-1990,17.0,0.0,22619.0,67.0,23.0,f,INDIVIDUAL,,0.0,"5172 Wendy River Apt. 218
Jenniferhaven, RI 48052"
10000.0, 36 months,10.15,323.38,B,B2,Sales specialist ,1 year,RENT,30264.0,Source Verified,Jul-2014,Charged Off,debt_consolidation,Debt consolidation,27.52,Jun-2010,15.0,0.0,8047.0,41.9,18.0,w,INDIVIDUAL,0.0,0.0,"64972 Duncan Corners Suite 195
South Karen, NJ 22690"
30000.0, 36 months,13.98,1025.04,C,C1,Engineer/Conductor,6 years,MORTGAGE,115000.0,Source Verified,Dec-2013,Fully Paid,credit_card,Credit card refinancing,9.41,Oct-1995,12.0,0.0,17756.0,61.0,25.0,f,INDIVIDUAL,1.0,0.0,"36525 Scott Keys
Port Lauren, ID 22690"
2000.0, 36 months,13.33,67.71,C,C3,Stationary Engineer,10+ years,RENT,115000.0,Verified,Jun-2015,Charged Off,home_improvement,Home improvement,15.94,Oct-1996,12.0,0.0,21292.0,71.9,24.0,f,INDIVIDUAL,2.0,0.0,"44979 Hunt Dale
Meganland, IN 22690"
18825.0, 36 months,15.61,658.22,C,C5,Accountant,10+ years,MORTGAGE,45000.0,Verified,Apr-2014,Fully Paid,debt_consolidation,Debt consolidation,11.37,Aug-1995,11.0,7.0,5941.0,73.3,19.0,f,INDIVIDUAL,0.0,0.0,"Unit 2437 Box 3029
DPO AP 70466"
16000.0, 36 months,11.99,531.36,B,B3,Systems Analyst,10+ years,RENT,98000.0,Not Verified,Dec-2013,Fully Paid,debt_consolidation,Consolidate My Credit Cards,15.75,Jul-1998,9.0,0.0,7828.0,85.1,18.0,w,INDIVIDUAL,2.0,0.0,"592 Murphy Springs
Hamiltonshire, MS 22690"
19750.0, 60 months,17.14,492.33,D,D4,Chaplain,4 years,MORTGAGE,82000.0,Verified,Dec-2014,Charged Off,credit_card,Credit card refinancing,22.71,Jul-2004,19.0,0.0,33147.0,66.6,32.0,w,INDIVIDUAL,1.0,0.0,"306 Laurie Lakes
South Erika, NM 86630"
14000.0, 36 months,9.71,449.84,B,B1,Selman Breitman,10+ years,RENT,245500.0,Source Verified,Jul-2013,Fully Paid,debt_consolidation,Low Risk Return Lending Club Customer,7.67,Feb-1992,19.0,0.0,87290.0,65.3,47.0,f,INDIVIDUAL,6.0,0.0,"55634 Ellis Green Apt. 578
East Jennifertown, MA 22690"
9750.0, 36 months,19.97,362.2,D,D5,Administrative Assistant,< 1 year,RENT,49000.0,Verified,Feb-2014,Charged Off,debt_consolidation,Debt consolidation,24.71,Jan-1998,13.0,0.0,7225.0,43.3,30.0,f,INDIVIDUAL,3.0,0.0,"6107 Taylor Summit Suite 547
East Todd, ME 86630"
6400.0, 36 months,14.33,219.77,C,C5,Trooper,10+ years,MORTGAGE,189000.0,Source Verified,Nov-2015,Fully Paid,debt_consolidation,Debt consolidation,17.7,Mar-1994,18.0,2.0,12033.0,38.1,27.0,w,INDIVIDUAL,3.0,1.0,"8559 Susan Island
Brandonhaven, NM 05113"
12000.0, 60 months,15.96,291.57,C,C5,Timet,9 years,RENT,64320.0,Not Verified,Jan-2012,Fully Paid,debt_consolidation,Debt consolidation,2.99,Jun-1996,7.0,0.0,4483.0,55.3,28.0,f,INDIVIDUAL,,0.0,"2020 Lynn Prairie
Thomashaven, GA 30723"
6725.0, 36 months,15.31,234.15,C,C2,Walmart,5 years,RENT,38000.0,Verified,Jun-2013,Fully Paid,credit_card,High Interest Card Paid Off,21.44,Nov-1997,5.0,0.0,26282.0,87.6,15.0,f,INDIVIDUAL,0.0,0.0,"15856 Lori Rue Apt. 869
Rodriguezside, MT 22690"
39700.0, 36 months,18.25,1440.24,D,D3,Application Developer,4 years,MORTGAGE,81000.0,Source Verified,Mar-2016,Charged Off,debt_consolidation,Debt consolidation,22.85,Nov-1999,14.0,0.0,55618.0,61.9,29.0,w,INDIVIDUAL,1.0,0.0,"80456 Ashlee Stream
South Angela, CA 93700"
20000.0, 36 months,20.31,746.44,D,D5,Penton,9 years,RENT,95000.0,Verified,Sep-2013,Fully Paid,debt_consolidation,Debt consolidation,5.73,Mar-2002,8.0,0.0,19663.0,64.5,13.0,f,INDIVIDUAL,0.0,0.0,"58509 James Turnpike
Williamshire, SC 30723"
12000.0, 36 months,13.16,405.25,C,C3,Warner Music Group,2 years,RENT,85000.0,Not Verified,Jan-2009,Fully Paid,wedding,Loan for wedding & honeymoon,12.01,Oct-1998,12.0,0.0,0.0,,39.0,f,INDIVIDUAL,,0.0,"501 Harris Freeway
Baxtershire, MS 48052"
20000.0, 36 months,7.89,625.72,A,A5,System Administrator,10+ years,MORTGAGE,66420.0,Source Verified,Oct-2015,Fully Paid,debt_consolidation,Debt consolidation,15.53,Dec-1998,24.0,0.0,25464.0,21.6,94.0,w,INDIVIDUAL,3.0,0.0,"81474 Martinez Harbors
Michaelland, ID 48052"
20000.0, 36 months,11.39,658.48,B,B3,forklift driver,9 years,MORTGAGE,55000.0,Source Verified,Oct-2016,Fully Paid,debt_consolidation,Debt consolidation,7.48,Dec-2005,7.0,1.0,6070.0,37.9,12.0,w,INDIVIDUAL,3.0,1.0,"45043 Gardner Turnpike Apt. 117
Smithfort, NC 05113"
12000.0, 36 months,6.03,365.23,A,A1,Fluidmaster,< 1 year,OWN,120000.0,Verified,May-2012,Fully Paid,car,Moto Guzzi,3.92,Feb-1995,6.0,0.0,8432.0,18.5,23.0,f,INDIVIDUAL,2.0,0.0,"086 Martin Turnpike
Michaelview, NY 29597"
25000.0, 60 months,21.0,676.34,E,E2,"SunBriteTV, LLC",6 years,RENT,70000.0,Verified,Oct-2012,Fully Paid,credit_card,Budget,17.55,Nov-1999,8.0,0.0,16061.0,78.7,17.0,f,INDIVIDUAL,2.0,0.0,"77490 Charles Curve
Powellborough, NY 70466"
31000.0, 36 months,14.33,1064.49,C,C1,Portland Community College,10+ years,MORTGAGE,70000.0,Verified,Jan-2013,Fully Paid,credit_card,Fresh Start,13.37,Jun-1998,11.0,0.0,27770.0,65.5,21.0,f,INDIVIDUAL,0.0,0.0,"137 Miller Wall
Hillville, NY 05113"
24000.0, 60 months,15.99,583.51,D,D2,Data and Connectivity Leader,4 years,RENT,320000.0,Verified,Nov-2014,Fully Paid,debt_consolidation,Debt consolidation,10.99,Jan-2004,14.0,0.0,50654.0,87.8,16.0,w,INDIVIDUAL,0.0,0.0,"4415 Perry Common
South Johnborough, AL 48052"
15000.0, 36 months,7.62,467.43,A,A3,Gardner Consultants,< 1 year,RENT,75000.0,Not Verified,Oct-2012,Fully Paid,car,Car Loan,15.07,Aug-2003,9.0,0.0,4340.0,16.7,19.0,f,INDIVIDUAL,0.0,0.0,"31668 Andrea Island
Christopherburgh, CO 30723"
20000.0, 60 months,15.22,478.12,C,C3,Wells Fargo bank,4 years,RENT,93000.0,Verified,Jul-2013,Fully Paid,debt_consolidation,Debt consolidation ,27.19,Dec-2001,13.0,0.0,11548.0,66.8,43.0,f,INDIVIDUAL,5.0,0.0,"2375 Courtney Junction Suite 741
North Katieton, IL 05113"
35000.0, 60 months,20.5,937.06,E,E1,Street Supervisor,7 years,MORTGAGE,85000.0,Source Verified,Dec-2013,Charged Off,debt_consolidation,Debt Consolidation,15.02,Jun-2006,7.0,0.0,16176.0,80.1,19.0,f,INDIVIDUAL,5.0,0.0,"337 Craig Fords
Pattersonburgh, NH 93700"
7200.0, 36 months,13.68,244.97,C,C1,Precious Blood Day Care,< 1 year,MORTGAGE,28500.0,Verified,Sep-2013,Fully Paid,other,Refinancing a loan,15.24,Dec-2004,16.0,0.0,2863.0,13.2,28.0,w,INDIVIDUAL,1.0,0.0,"47024 George Mall
Breannahaven, WV 05113"
17825.0, 60 months,27.31,547.6,G,G2,Regional Manager,10+ years,RENT,83400.0,Verified,Jul-2015,Charged Off,other,Other,8.19,Dec-2006,11.0,0.0,3738.0,8.6,13.0,w,INDIVIDUAL,0.0,0.0,"975 Alyssa Alley
Moraburgh, IN 22690"
6075.0, 60 months,18.25,155.1,D,D3,,,RENT,28000.0,Verified,Jun-2012,Fully Paid,debt_consolidation,Debt consolidation,33.21,Aug-2002,10.0,0.0,20788.0,95.4,23.0,f,INDIVIDUAL,0.0,0.0,"2200 David Throughway Apt. 203
Lawrenceville, OH 30723"
11125.0, 36 months,12.85,374.05,B,B4,Teller,4 years,OWN,25960.0,Source Verified,Jan-2014,Fully Paid,credit_card,Credit card refinancing,34.22,May-2002,7.0,0.0,11998.0,63.1,9.0,w,INDIVIDUAL,0.0,0.0,"270 Butler Divide
Port Elaine, NH 00813"
8525.0, 36 months,22.45,327.57,E,E5,Accounting Supervisor,10+ years,MORTGAGE,70000.0,Source Verified,Apr-2016,Charged Off,debt_consolidation,Debt consolidation,29.62,May-2003,15.0,0.0,34800.0,66.8,26.0,f,INDIVIDUAL,3.0,0.0,"98923 Andrews Ranch
Ronaldfurt, MN 70466"
10000.0, 36 months,18.55,364.29,D,D2,NURSE,9 years,OWN,75000.0,Source Verified,Nov-2013,Charged Off,debt_consolidation,Debt consolidation,7.84,Mar-1995,9.0,1.0,1463.0,12.5,23.0,f,INDIVIDUAL,1.0,1.0,"88013 Tina Run Apt. 468
Jamesfort, LA 93700"
1950.0, 36 months,16.55,69.09,D,D2,Package Handler,4 years,OWN,18000.0,Not Verified,Jun-2015,Fully Paid,vacation,Vacation,22.33,Oct-1993,21.0,1.0,1321.0,13.0,57.0,f,INDIVIDUAL,0.0,1.0,"9557 Torres Walk Suite 736
East Jessicaport, NC 05113"
6000.0, 36 months,10.99,196.41,B,B2,Security,10+ years,RENT,35000.0,Not Verified,Feb-2014,Fully Paid,debt_consolidation,Debt consolidation,21.29,Nov-1996,8.0,0.0,4634.0,76.0,20.0,f,INDIVIDUAL,2.0,0.0,"110 Lee Camp
New Cody, VA 00813"
20425.0, 36 months,11.55,674.03,B,B3,Lone Star Bank,< 1 year,MORTGAGE,54000.0,Verified,Aug-2013,Fully Paid,debt_consolidation,Keep Moving Forward,8.09,Sep-1981,5.0,0.0,10343.0,71.3,23.0,w,INDIVIDUAL,1.0,0.0,"USNS Garrison
FPO AP 48052"
15000.0, 36 months,10.64,488.53,B,B2,Elbrys Networks,7 years,MORTGAGE,75000.0,Verified,Aug-2013,Fully Paid,debt_consolidation,Payoff,16.25,Jan-1999,8.0,0.0,25366.0,96.4,35.0,f,INDIVIDUAL,7.0,0.0,"80264 Morgan Hill
Travistown, DE 29597"
25200.0, 60 months,27.34,774.62,G,G1,Social Work,7 years,OWN,60000.0,Source Verified,Mar-2016,Fully Paid,other,Other,13.8,Jun-1986,7.0,0.0,110823.0,26.3,21.0,w,INDIVIDUAL,4.0,0.0,"15726 Scott Hills Suite 268
Victoriamouth, GA 22690"
12000.0, 60 months,13.98,279.1,C,C3,Case Mangaer,3 years,RENT,75000.0,Source Verified,Jun-2014,Fully Paid,debt_consolidation,Debt consolidation,4.91,Feb-1999,6.0,0.0,5208.0,26.3,9.0,w,INDIVIDUAL,0.0,0.0,"99972 Laura Vista
East Holly, VA 30723"
6000.0, 36 months,15.88,210.59,C,C4,jeld-wen,10+ years,MORTGAGE,63000.0,Verified,Jul-2013,Fully Paid,credit_card,refi,33.16,Nov-2001,8.0,0.0,13753.0,83.9,27.0,f,INDIVIDUAL,4.0,0.0,"38194 Stephen Views
Samuelfort, CT 05113"
10000.0, 36 months,14.3,343.24,C,C1,Conv. Services Coordinator,< 1 year,RENT,35000.0,Source Verified,Oct-2013,Fully Paid,debt_consolidation,Debt consolidation,31.03,Sep-2001,8.0,0.0,11171.0,49.6,19.0,w,INDIVIDUAL,0.0,0.0,"9290 Cannon Groves
Lake Alexandriaview, MN 22690"
6500.0, 36 months,13.35,220.11,C,C2,Business Manager,5 years,MORTGAGE,41000.0,Source Verified,Jul-2014,Fully Paid,debt_consolidation,Debt consolidation,14.37,Jan-1995,10.0,1.0,4087.0,38.6,50.0,w,INDIVIDUAL,2.0,1.0,"925 Duane Islands
Port Kimberlyside, AL 48052"
3500.0, 36 months,7.89,109.5,A,A5,Store manager ,6 years,MORTGAGE,60000.0,Source Verified,Nov-2015,Fully Paid,debt_consolidation,Debt consolidation,11.7,Aug-2006,11.0,0.0,13234.0,45.0,20.0,w,INDIVIDUAL,1.0,0.0,"35899 Page Fields Suite 927
Lake Valerie, NM 05113"
4800.0, 36 months,11.99,159.41,C,C1,Carpenter lead man,10+ years,RENT,124000.0,Source Verified,Jan-2016,Fully Paid,other,Other,9.43,Jul-2011,7.0,0.0,7735.0,60.9,9.0,f,INDIVIDUAL,0.0,0.0,"6549 Jack Walks Apt. 515
Hodgesborough, OH 48052"
22400.0, 60 months,14.31,524.82,C,C4,aircraft mechanic,10+ years,MORTGAGE,111000.0,Verified,Nov-2014,Fully Paid,debt_consolidation,Debt consolidation,26.67,Jul-1995,14.0,0.0,34141.0,79.2,33.0,f,INDIVIDUAL,5.0,0.0,"61895 Elizabeth Walk Suite 822
Port Anafort, MA 05113"
33400.0, 60 months,18.99,866.24,D,D4,Management ,< 1 year,MORTGAGE,250000.0,Source Verified,Mar-2016,Charged Off,debt_consolidation,Debt consolidation,15.38,Nov-2000,8.0,0.0,39264.0,93.9,19.0,w,INDIVIDUAL,3.0,0.0,"6023 David Curve Suite 035
Lisaburgh, MD 86630"
10000.0, 36 months,17.57,359.38,D,D2,Pastor,10+ years,RENT,65000.0,Source Verified,Mar-2014,Fully Paid,debt_consolidation,Debt consolidation,12.59,Apr-1989,12.0,0.0,9116.0,47.7,30.0,f,INDIVIDUAL,1.0,0.0,"8402 Claire Groves Apt. 074
North Richardstad, MN 22690"
27950.0, 60 months,22.45,779.12,E,E5,Driver,2 years,OWN,77000.0,Source Verified,Feb-2016,Charged Off,debt_consolidation,Debt consolidation,27.84,Nov-1989,9.0,1.0,5880.0,44.2,12.0,w,INDIVIDUAL,0.0,1.0,"600 Robert Divide Apt. 029
New Douglaschester, OH 11650"
10050.0, 36 months,20.31,375.09,D,D5,,10+ years,OWN,100000.0,Verified,Jul-2013,Fully Paid,small_business,Business,13.85,Dec-1999,3.0,1.0,8428.0,80.3,5.0,f,INDIVIDUAL,0.0,1.0,"055 Patricia Street
Keithview, ID 05113"
25000.0, 36 months,13.53,848.75,B,B5,Associate,6 years,MORTGAGE,105000.0,Verified,Jan-2014,Fully Paid,debt_consolidation,Debt Consolidation Loan,27.78,Mar-1989,17.0,0.0,18831.0,56.0,22.0,f,INDIVIDUAL,1.0,0.0,"765 Villa Common
South Thomas, MO 00813"
10500.0, 60 months,18.55,269.79,E,E2,Sales Manager,8 years,OWN,75000.0,Verified,Sep-2015,Fully Paid,debt_consolidation,Debt consolidation,9.23,Jun-2008,16.0,1.0,13753.0,53.5,28.0,w,INDIVIDUAL,2.0,1.0,"902 Arellano Stravenue Suite 931
Michelleberg, VT 22690"
10000.0, 36 months,10.74,326.16,B,B2,Southeastern Speech Inc,5 years,MORTGAGE,85000.0,Verified,Jun-2012,Fully Paid,debt_consolidation,Debt consolidation,34.25,Sep-1994,17.0,0.0,34499.0,70.7,35.0,f,INDIVIDUAL,0.0,0.0,"37714 Joseph Spur Apt. 318
South Joshuaport, TN 22690"
20000.0, 36 months,11.14,656.11,B,B2,Navigant Consulting Inc,10+ years,MORTGAGE,120000.0,Verified,Feb-2013,Fully Paid,car,Car financing,26.55,Aug-1996,14.0,0.0,31712.0,84.1,33.0,w,INDIVIDUAL,4.0,0.0,"299 Kristina Lane
South Justinmouth, WI 22690"
17600.0, 60 months,13.33,403.44,C,C3,Professor,10+ years,MORTGAGE,90000.0,Source Verified,May-2015,Fully Paid,debt_consolidation,Debt consolidation,12.11,May-1983,17.0,0.0,20270.0,53.2,40.0,w,INDIVIDUAL,4.0,0.0,"4559 Scott Mall
Craigport, ME 22690"
18000.0, 60 months,19.52,472.1,E,E2,accountant,10+ years,MORTGAGE,40000.0,Source Verified,Oct-2014,Fully Paid,credit_card,Credit card refinancing,30.03,Apr-1992,8.0,0.0,30478.0,80.2,18.0,w,INDIVIDUAL,2.0,0.0,"078 Mark Coves
Baileytown, DE 22690"
25000.0, 36 months,8.9,793.84,A,A5,FBI,10+ years,MORTGAGE,79000.0,Verified,Jul-2013,Fully Paid,debt_consolidation,Consolidate Credit Cards,15.05,Apr-1992,12.0,0.0,36708.0,55.3,25.0,w,INDIVIDUAL,2.0,0.0,"08592 Thomas Trail Apt. 781
West Stevenburgh, MT 00813"
25000.0, 36 months,8.9,793.84,A,A5,Teacher,8 years,MORTGAGE,66000.0,Source Verified,Nov-2013,Fully Paid,debt_consolidation,bill loan,19.83,Apr-1990,11.0,0.0,24087.0,69.2,42.0,f,INDIVIDUAL,2.0,0.0,"656 Garcia Islands Suite 457
Lake Dannybury, HI 29597"
35000.0, 36 months,14.65,1207.3,C,C5,service man,10+ years,RENT,100000.0,Verified,Jul-2015,Fully Paid,home_improvement,Home improvement,18.32,Feb-2005,15.0,0.0,14471.0,47.3,33.0,f,INDIVIDUAL,0.0,0.0,"56916 Peter Crossroad Suite 353
West Matthew, ID 29597"
6000.0, 36 months,7.69,187.17,A,A4,Jr. Staff Accountant,< 1 year,RENT,40000.0,Not Verified,Jun-2014,Fully Paid,credit_card,Credit card refinancing,5.77,Oct-1996,10.0,0.0,3700.0,7.5,12.0,w,INDIVIDUAL,0.0,0.0,"699 Lee Neck
North Felicialand, AL 70466"
8000.0, 36 months,18.92,292.93,D,D4,Customer Service,10+ years,RENT,43000.0,Verified,Feb-2014,Fully Paid,debt_consolidation,Debt consolidation,28.19,Jun-2003,9.0,0.0,26555.0,83.8,13.0,w,INDIVIDUAL,0.0,0.0,"992 Rodriguez Orchard
Pamelahaven, MN 48052"
10000.0, 36 months,18.49,363.99,D,D2,Got-RackCom,6 years,RENT,42000.0,Source Verified,Nov-2012,Charged Off,debt_consolidation,Debt consolidation,20.18,Dec-2006,17.0,0.0,9087.0,57.2,20.0,f,INDIVIDUAL,0.0,0.0,"13976 Sosa Summit Apt. 590
Stewartbury, LA 48052"
8000.0, 60 months,18.39,204.85,E,E2,DeAngelo Brothers,< 1 year,MORTGAGE,50000.0,Source Verified,Jun-2011,Charged Off,other,medical,7.61,Aug-1993,9.0,1.0,12501.0,49.6,27.0,f,INDIVIDUAL,,1.0,"66411 Spears Roads
East Jennifershire, FL 93700"
7575.0, 36 months,18.54,275.92,E,E1,Analyst,4 years,RENT,40000.0,Verified,Nov-2014,Fully Paid,debt_consolidation,Debt consolidation,14.19,Sep-2005,6.0,1.0,3213.0,86.8,24.0,f,INDIVIDUAL,0.0,0.0,"7024 Travis Square
Brandonview, IA 48052"
12250.0, 36 months,13.11,413.41,B,B4,Lake Lehman School District,9 years,MORTGAGE,48800.0,Verified,Mar-2013,Fully Paid,debt_consolidation,Debt Loan,26.9,Aug-1997,22.0,0.0,26064.0,68.1,39.0,f,INDIVIDUAL,2.0,0.0,"119 Allen Shoal Apt. 124
Port Deborahburgh, VA 29597"
7550.0, 36 months,23.99,296.17,F,F3,forklift operator ,6 years,RENT,30000.0,Source Verified,Jun-2015,Charged Off,debt_consolidation,Debt consolidation,15.52,Jul-2010,7.0,0.0,9324.0,43.6,8.0,f,INDIVIDUAL,0.0,0.0,"Unit 0189 Box 0901
DPO AP 11650"
10200.0, 36 months,16.99,363.61,D,D1,Teacher,4 years,OWN,54000.0,Source Verified,Aug-2016,Fully Paid,house,Home buying,7.4,Jul-2002,9.0,0.0,8982.0,52.8,13.0,w,INDIVIDUAL,0.0,0.0,"1415 Jackson Junctions
Port Jerry, NJ 05113"
16000.0, 60 months,11.47,351.65,B,B5,E6,10+ years,RENT,68400.0,Verified,Mar-2016,Fully Paid,debt_consolidation,,18.11,May-2002,7.0,0.0,20008.0,92.2,15.0,w,INDIVIDUAL,0.0,0.0,"17812 Winters Haven Suite 024
Maryshire, VA 70466"
11625.0, 60 months,17.57,292.49,D,D2,1st Class Petty Officer,10+ years,MORTGAGE,43000.0,Verified,Jan-2014,Fully Paid,debt_consolidation,Debt consolidation,31.71,May-1994,8.0,0.0,8967.0,39.7,24.0,f,INDIVIDUAL,3.0,0.0,"USS James
FPO AP 30723"
4000.0, 36 months,10.99,130.94,B,B2,ruralcarrierass.,10+ years,RENT,42000.0,Not Verified,Jan-2014,Fully Paid,credit_card,Credit card refinancing,17.37,Oct-1995,7.0,1.0,3512.0,36.6,19.0,f,INDIVIDUAL,0.0,1.0,"8037 Harris Points Suite 988
Lake Alexishaven, OR 00813"
16000.0, 60 months,21.49,437.28,E,E3,wibs,5 years,MORTGAGE,60000.0,Not Verified,Aug-2012,Charged Off,small_business,business,25.76,Jan-2007,14.0,0.0,10881.0,58.8,24.0,f,INDIVIDUAL,1.0,0.0,"699 Diaz Vista
Powellmouth, LA 86630"
35000.0, 60 months,16.99,869.66,D,D1,President/CEO,7 years,RENT,90000.0,Verified,Jan-2014,Fully Paid,debt_consolidation,Credit Card Consolidation,16.33,Jan-1992,6.0,0.0,48361.0,68.7,23.0,f,INDIVIDUAL,2.0,0.0,"104 Andrade Throughway Apt. 289
New Robert, CT 22690"
1500.0, 36 months,13.98,51.26,C,C3,Packaging Operator,5 years,MORTGAGE,44000.0,Not Verified,Jul-2014,Fully Paid,other,Other,21.58,Nov-1993,4.0,0.0,24718.0,98.9,18.0,f,INDIVIDUAL,2.0,0.0,"094 Allen Gardens Apt. 316
Sullivanside, NY 00813"
6000.0, 60 months,22.74,168.25,G,G1,dunbar,2 years,OWN,31200.0,Source Verified,Feb-2012,Fully Paid,car,Motocycle,15.96,Dec-1994,4.0,0.0,5756.0,99.2,36.0,f,INDIVIDUAL,,0.0,"2263 Stephanie Knolls Apt. 607
Johnbury, VA 22690"
9550.0, 36 months,9.67,306.68,B,B1,driver,< 1 year,RENT,56000.0,Not Verified,Feb-2014,Charged Off,credit_card,Credit card refinancing,26.01,Mar-1993,9.0,0.0,19728.0,75.3,14.0,f,INDIVIDUAL,0.0,0.0,"62431 Allison Stravenue Apt. 810
West Jenniferville, NE 93700"
20000.0, 36 months,14.65,689.89,C,C2,BGC,10+ years,MORTGAGE,110000.0,Verified,Jun-2012,Fully Paid,credit_card,Credit card refinance,20.07,Feb-1995,18.0,0.0,61496.0,70.4,37.0,f,INDIVIDUAL,4.0,0.0,"871 Craig Junction
Port Shaneborough, MN 70466"
8500.0, 36 months,6.62,260.99,A,A2,Apollo Group,3 years,RENT,40000.0,Verified,Nov-2012,Fully Paid,debt_consolidation,Path to debt free,24.76,Sep-2001,16.0,0.0,5051.0,32.2,26.0,f,INDIVIDUAL,0.0,0.0,"USS Velasquez
FPO AE 05113"
8800.0, 36 months,6.62,270.2,A,A2,Sales & Marketing Manager,1 year,MORTGAGE,68000.0,Not Verified,Feb-2014,Fully Paid,credit_card,Credit card refinancing,18.58,Mar-1993,10.0,0.0,11556.0,56.9,40.0,w,INDIVIDUAL,1.0,0.0,"0910 Jeffrey Creek
East Emmafort, UT 22690"
20000.0, 36 months,13.35,677.26,C,C2,Computer System Analyst,2 years,RENT,110000.0,Verified,Oct-2014,Fully Paid,credit_card,Credit card refinancing,8.02,Jul-2011,12.0,0.0,11411.0,52.6,14.0,w,INDIVIDUAL,0.0,0.0,"886 Brown Union
East Paul, MA 00813"
6000.0, 36 months,15.31,208.91,C,C2,Menards,< 1 year,RENT,39000.0,Source Verified,Nov-2012,Fully Paid,debt_consolidation,debt free loan,8.95,Nov-2005,15.0,0.0,6485.0,69.0,21.0,f,INDIVIDUAL,0.0,0.0,"77190 Alexander Ports Suite 683
Lake Christianborough, NM 30723"
13000.0, 60 months,17.57,327.09,D,D2,Chief Engineer,8 years,MORTGAGE,55000.0,Not Verified,Apr-2014,Fully Paid,debt_consolidation,Debt consolidation,32.89,Jun-1997,10.0,0.0,11307.0,79.6,37.0,w,INDIVIDUAL,6.0,0.0,"6795 Christopher Pass
Lake Elijah, OH 48052"
